Statistics_Analysis_Results, , , , , , , , 
Timestamp,Time [s],Mean Value[Intensity],Variance[-],Standard Deviation[Intensity],Weighted Average[nm (vac)],Min Value[Intensity],Max Value[Intensity],Root Mean Square[Intensity]
2017-06-13T13:23:04.8500000-03:00,3.381000000E+001,7.713856564E-004,8.444417291E-006,2.905927957E-003,8.672645798E+002,-1.854032162E-003,7.564992644E-003,2.846257988E-003
2017-06-13T13:23:04.9500000-03:00,3.391000000E+001,1.371519435E-003,5.078127132E-006,2.253470020E-003,8.671318191E+002,-2.637826547E-004,7.095076609E-003,2.528825092E-003
2017-06-13T13:23:05.0500000-03:00,3.401000000E+001,1.045262080E-003,1.415921453E-005,3.762873174E-003,8.672042835E+002,-2.404854866E-003,1.045412477E-002,3.698451200E-003
2017-06-13T13:23:05.1500000-03:00,3.411000000E+001,1.554805567E-003,7.470560878E-006,2.733232679E-003,8.672762337E+002,-1.021257020E-003,8.203872479E-003,3.009637671E-003
2017-06-13T13:23:05.2500000-03:00,3.421000000E+001,4.433683417E-004,1.294400931E-005,3.597778386E-003,8.672277786E+002,-3.665679134E-003,9.103328921E-003,3.420871459E-003
2017-06-13T13:23:05.3500000-03:00,3.431000000E+001,1.260010781E-003,1.075412790E-005,3.279348700E-003,8.673397229E+002,-1.634182176E-003,9.104085155E-003,3.338690157E-003
2017-06-13T13:23:05.4500000-03:00,3.441000000E+001,1.799201822E-003,9.720348452E-006,3.117747336E-003,8.672024128E+002,-1.736072008E-003,8.950916119E-003,3.446365757E-003
2017-06-13T13:23:05.5500000-03:00,3.451000000E+001,8.320987027E-004,1.233109218E-005,3.511565488E-003,8.672284761E+002,-2.063334221E-003,9.870178998E-003,3.413701668E-003
2017-06-13T13:23:05.6500000-03:00,3.461000000E+001,1.583838267E-003,1.055351406E-005,3.248617254E-003,8.671342414E+002,-1.415536623E-003,9.728433564E-003,3.448107459E-003
2017-06-13T13:23:05.7500000-03:00,3.471000000E+001,1.493016159E-003,6.728936410E-006,2.594019354E-003,8.672612414E+002,-2.206838690E-003,6.395098288E-003,2.865375030E-003
2017-06-13T13:23:05.8500000-03:00,3.481000000E+001,8.591898513E-004,7.645060218E-006,2.764970202E-003,8.672884704E+002,-1.612390392E-003,7.804871537E-003,2.744779824E-003
2017-06-13T13:23:05.9500000-03:00,3.491000000E+001,5.426996100E-004,1.128270270E-005,3.358973459E-003,8.673520375E+002,-3.675624961E-003,8.014215156E-003,3.213034692E-003
2017-06-13T13:23:06.0500000-03:00,3.501000000E+001,1.252087441E-003,1.014871661E-005,3.185705040E-003,8.673381595E+002,-1.447491231E-003,9.239593521E-003,3.254044312E-003
2017-06-13T13:23:06.1500000-03:00,3.511000000E+001,1.772614010E-003,9.101958047E-006,3.016945151E-003,8.672139167E+002,-1.494586351E-003,8.947229944E-003,3.351535440E-003
2017-06-13T13:23:06.2500000-03:00,3.521000000E+001,8.834273831E-004,1.098771981E-005,3.314772966E-003,8.671102625E+002,-3.227705602E-003,8.952314965E-003,3.247661620E-003
2017-06-13T13:23:06.3500000-03:00,3.531000000E+001,6.908159380E-004,5.793740007E-006,2.407018905E-003,8.673343378E+002,-1.377873239E-003,6.388731766E-003,2.372175748E-003
2017-06-13T13:23:06.4500000-03:00,3.541000000E+001,1.297332722E-003,7.900332568E-006,2.810753025E-003,8.671983548E+002,-1.510798815E-003,7.932821289E-003,2.950523687E-003
2017-06-13T13:23:06.5500000-03:00,3.551000000E+001,6.239129014E-004,6.749077170E-006,2.597898607E-003,8.672251878E+002,-2.728678985E-003,6.553340238E-003,2.527537738E-003
2017-06-13T13:23:06.6500000-03:00,3.561000000E+001,1.589963670E-003,9.526657099E-006,3.086528325E-003,8.672348858E+002,-1.027916092E-003,9.278294630E-003,3.316040427E-003
2017-06-13T13:23:06.7500000-03:00,3.571000000E+001,1.150889882E-003,1.052818550E-005,3.244716551E-003,8.671718720E+002,-3.245193744E-003,8.797429502E-003,3.268475888E-003
2017-06-13T13:23:06.8500000-03:00,3.581000000E+001,9.401949978E-004,1.298869613E-005,3.603983370E-003,8.672555572E+002,-2.531988081E-003,9.805534966E-003,3.525545958E-003
2017-06-13T13:23:06.9500000-03:00,3.591000000E+001,6.540694740E-004,8.868512293E-006,2.978004750E-003,8.673759362E+002,-1.890035113E-003,7.257915568E-003,2.882868175E-003
2017-06-13T13:23:07.0500000-03:00,3.601000000E+001,1.799787841E-003,8.226797271E-006,2.868239403E-003,8.672667562E+002,-7.661868003E-004,9.022976272E-003,3.248375741E-003
2017-06-13T13:23:07.1500000-03:00,3.611000000E+001,8.822596444E-004,6.854968818E-006,2.618199538E-003,8.673309434E+002,-7.530018338E-004,7.687833160E-003,2.621390413E-003
2017-06-13T13:23:07.2500000-03:00,3.621000000E+001,1.026686323E-003,9.961112518E-006,3.156123020E-003,8.673261939E+002,-2.105984604E-003,8.202968165E-003,3.147762228E-003
2017-06-13T13:23:07.3500000-03:00,3.631000000E+001,1.699441642E-003,7.075906070E-006,2.660057531E-003,8.673442454E+002,-4.171561741E-004,8.485182188E-003,3.029487775E-003
2017-06-13T13:23:07.4500000-03:00,3.641000000E+001,1.135285472E-003,1.079120020E-005,3.284996226E-003,8.673055419E+002,-1.673606224E-003,9.315355681E-003,3.298643822E-003
2017-06-13T13:23:07.5500000-03:00,3.651000000E+001,1.045968493E-003,6.010608360E-006,2.451654209E-003,8.673704981E+002,-1.749292132E-003,6.771744229E-003,2.537087518E-003
2017-06-13T13:23:07.6500000-03:00,3.661000000E+001,1.156580195E-003,8.527358502E-006,2.920164123E-003,8.672185112E+002,-2.207197016E-003,7.938243449E-003,2.986227046E-003
2017-06-13T13:23:07.7500000-03:00,3.671000000E+001,5.374731457E-004,6.306901981E-006,2.511354611E-003,8.672729478E+002,-1.224536682E-003,7.002185099E-003,2.427964678E-003
2017-06-13T13:23:07.8500000-03:00,3.681000000E+001,1.226385367E-003,1.188899149E-005,3.448041689E-003,8.672381194E+002,-2.434735652E-003,9.630732238E-003,3.474480321E-003
2017-06-13T13:23:07.9500000-03:00,3.691000000E+001,1.540447621E-003,1.305907546E-005,3.613734282E-003,8.672460092E+002,-1.997321844E-003,1.074405853E-002,3.739123687E-003
2017-06-13T13:23:08.0500000-03:00,3.701000000E+001,1.514164420E-003,7.961002877E-006,2.821524921E-003,8.672719125E+002,-5.283174242E-004,8.866315708E-003,3.060905241E-003
2017-06-13T13:23:08.1500000-03:00,3.711000000E+001,1.740243807E-003,9.071198751E-006,3.011843082E-003,8.673314987E+002,-8.656135178E-004,9.115992114E-003,3.330425841E-003
2017-06-13T13:23:08.2500000-03:00,3.721000000E+001,1.147624104E-003,1.151183445E-005,3.392909438E-003,8.672919368E+002,-2.531988081E-003,9.183247574E-003,3.398497141E-003
2017-06-13T13:23:08.3500000-03:00,3.731000000E+001,1.340486614E-003,5.121029532E-006,2.262969185E-003,8.671177899E+002,-1.803345163E-003,6.609260105E-003,2.519708438E-003
2017-06-13T13:23:08.4500000-03:00,3.741000000E+001,1.436535529E-003,9.492822825E-006,3.081042490E-003,8.671740110E+002,-1.226164168E-003,9.106072597E-003,3.240632509E-003
2017-06-13T13:23:08.5500000-03:00,3.751000000E+001,1.436156409E-003,7.670753473E-006,2.769612513E-003,8.672407261E+002,-1.242264058E-003,7.712858729E-003,2.980099455E-003
2017-06-13T13:23:08.6500000-03:00,3.761000000E+001,6.773066723E-004,1.448053549E-005,3.805329879E-003,8.673326866E+002,-2.897910075E-003,1.003781985E-002,3.651072641E-003
2017-06-13T13:23:08.7500000-03:00,3.771000000E+001,1.951339051E-003,1.256452450E-005,3.544647302E-003,8.673718130E+002,-4.080004292E-004,1.095289551E-002,3.869908308E-003
2017-06-13T13:23:08.8500000-03:00,3.781000000E+001,6.223168166E-004,6.709284226E-006,2.590228605E-003,8.672637738E+002,-1.415996230E-003,7.052924018E-003,2.520136191E-003
2017-06-13T13:23:08.9500000-03:00,3.791000000E+001,1.704468534E-003,9.525021420E-006,3.086263343E-003,8.673646228E+002,-1.388826291E-003,8.837984875E-003,3.372224591E-003
2017-06-13T13:23:09.0500000-03:00,3.801000000E+001,1.487424527E-003,9.369008705E-006,3.060883648E-003,8.672737158E+002,-2.307761693E-003,8.969620802E-003,3.246604297E-003
2017-06-13T13:23:09.1500000-03:00,3.811000000E+001,1.716400225E-003,8.692333557E-006,2.948276371E-003,8.672808750E+002,-4.959825310E-004,9.243311360E-003,3.266886660E-003
2017-06-13T13:23:09.2500000-03:00,3.821000000E+001,1.651894254E-003,8.365974944E-006,2.892399513E-003,8.673953592E+002,-4.935400211E-004,9.025697596E-003,3.188287440E-003
2017-06-13T13:23:09.3500000-03:00,3.831000000E+001,5.253699815E-004,1.241049957E-005,3.522853896E-003,8.671745228E+002,-3.434070619E-003,8.931289427E-003,3.362672864E-003
2017-06-13T13:23:09.4500000-03:00,3.841000000E+001,1.418963895E-003,1.206973815E-005,3.474152868E-003,8.673515040E+002,-3.076049499E-003,9.525611997E-003,3.569609877E-003
2017-06-13T13:23:09.5500000-03:00,3.851000000E+001,2.212818178E-003,6.537215418E-006,2.556797884E-003,8.672454250E+002,-6.760136603E-005,8.287928067E-003,3.272219803E-003
2017-06-13T13:23:09.6500000-03:00,3.861000000E+001,1.182307693E-003,1.465166575E-005,3.827749437E-003,8.671622031E+002,-2.383405808E-003,1.044233982E-002,3.797572168E-003
2017-06-13T13:23:09.7500000-03:00,3.871000000E+001,6.556528646E-004,1.191227015E-005,3.451415673E-003,8.671876552E+002,-2.201550175E-003,9.302451275E-003,3.319422428E-003
2017-06-13T13:23:09.8500000-03:00,3.881000000E+001,2.048345739E-003,1.132792195E-005,3.365697840E-003,8.672949218E+002,-9.873537347E-004,1.004936732E-002,3.776901405E-003
2017-06-13T13:23:09.9500000-03:00,3.891000000E+001,1.713162501E-003,9.591658798E-006,3.097040329E-003,8.673613459E+002,-2.037761733E-003,8.971561678E-003,3.385386933E-003
2017-06-13T13:23:10.0500000-03:00,3.901000000E+001,8.110226910E-004,9.364152781E-006,3.060090322E-003,8.672234279E+002,-1.594234607E-003,8.634122089E-003,2.996906599E-003
2017-06-13T13:23:10.1500000-03:00,3.911000000E+001,2.767774859E-004,5.761859895E-006,2.400387447E-003,8.672096455E+002,-2.193160588E-003,6.173341069E-003,2.279969082E-003
2017-06-13T13:23:10.2500000-03:00,3.921000000E+001,1.254599522E-003,7.541663919E-006,2.746209009E-003,8.672964599E+002,-1.409451244E-003,7.277278695E-003,2.877102922E-003
2017-06-13T13:23:10.3500000-03:00,3.931000000E+001,5.931880522E-004,7.648711463E-006,2.765630392E-003,8.673912109E+002,-1.373579958E-003,7.422744762E-003,2.674084273E-003
2017-06-13T13:23:10.4500000-03:00,3.941000000E+001,2.101028107E-003,5.511861343E-006,2.347735365E-003,8.672692170E+002,-2.095769887E-004,7.821953855E-003,3.051843936E-003
2017-06-13T13:23:10.5500000-03:00,3.951000000E+001,1.413374955E-003,9.028453283E-006,3.004738472E-003,8.672167777E+002,-1.183448010E-003,8.960391395E-003,3.165899646E-003
2017-06-13T13:23:10.6500000-03:00,3.961000000E+001,1.181084644E-003,6.818510590E-006,2.611227794E-003,8.671003843E+002,-1.036830014E-003,7.537303492E-003,2.730541931E-003
2017-06-13T13:23:10.7500000-03:00,3.971000000E+001,7.213655756E-004,5.583816059E-006,2.363009957E-003,8.670721585E+002,-1.884276164E-003,5.427166354E-003,2.341743014E-003
2017-06-13T13:23:10.8500000-03:00,3.981000000E+001,1.556455881E-003,8.895922887E-006,2.982603374E-003,8.673741151E+002,-1.170160249E-003,8.732235990E-003,3.214038257E-003
2017-06-13T13:23:10.9500000-03:00,3.991000000E+001,1.172343507E-003,9.277860077E-006,3.045957990E-003,8.670140731E+002,-1.974947983E-003,7.521034684E-003,3.101834302E-003
2017-06-13T13:23:11.0500000-03:00,4.001000000E+001,9.974751091E-004,9.562830581E-006,3.092382671E-003,8.673220352E+002,-2.478278475E-003,7.831720635E-003,3.081436425E-003
2017-06-13T13:23:11.1500000-03:00,4.011000000E+001,5.451501218E-004,8.545761508E-006,2.923313447E-003,8.671113552E+002,-1.572287991E-003,8.064461872E-003,2.809523288E-003
2017-06-13T13:23:11.2500000-03:00,4.021000000E+001,7.151284234E-004,1.162640122E-005,3.409750903E-003,8.672327160E+002,-2.226598794E-003,9.359835647E-003,3.293324692E-003
2017-06-13T13:23:11.3500000-03:00,4.031000000E+001,9.677777998E-004,1.170656555E-005,3.421485869E-003,8.672177976E+002,-1.893478329E-003,9.088695981E-003,3.367852419E-003
2017-06-13T13:23:11.4500000-03:00,4.041000000E+001,1.974930165E-003,1.000393111E-005,3.162899162E-003,8.671574427E+002,-1.100189402E-003,9.667238221E-003,3.576692937E-003
2017-06-13T13:23:11.5500000-03:00,4.051000000E+001,8.511457771E-004,8.450984599E-006,2.907057722E-003,8.672564765E+002,-8.481381810E-004,8.436268196E-003,2.869919066E-003
2017-06-13T13:23:11.6500000-03:00,4.061000000E+001,1.504297194E-003,1.133159866E-005,3.366243999E-003,8.672969635E+002,-2.348867711E-003,9.580314159E-003,3.512184817E-003
2017-06-13T13:23:11.7500000-03:00,4.071000000E+001,7.390049430E-004,7.899882898E-006,2.810673033E-003,8.670277152E+002,-3.299585776E-003,6.984837353E-003,2.751044608E-003
2017-06-13T13:23:11.8500000-03:00,4.081000000E+001,1.247893702E-004,1.104760757E-005,3.323794154E-003,8.672301800E+002,-2.106383676E-003,8.745777421E-003,3.136186858E-003
2017-06-13T13:23:11.9500000-03:00,4.091000000E+001,4.733802408E-004,8.481168500E-006,2.912244581E-003,8.673029447E+002,-1.916062902E-003,7.659743074E-003,2.786199077E-003
2017-06-13T13:23:12.0500000-03:00,4.101000000E+001,2.263384690E-003,1.088590229E-005,3.299379076E-003,8.673435402E+002,-3.018847492E-004,1.043079421E-002,3.846981654E-003
2017-06-13T13:23:12.1500000-03:00,4.111000000E+001,1.122962056E-003,1.018408632E-005,3.191251528E-003,8.671155944E+002,-1.195120276E-003,9.195661172E-003,3.211473953E-003
2017-06-13T13:23:12.2500000-03:00,4.121000000E+001,2.034719425E-003,8.541443149E-006,2.922574747E-003,8.674289538E+002,-8.836152265E-004,8.881234564E-003,3.425270362E-003
2017-06-13T13:23:12.3500000-03:00,4.131000000E+001,1.389142494E-003,8.939409275E-006,2.989884492E-003,8.673617983E+002,-1.697172993E-003,8.580528200E-003,3.142587858E-003
2017-06-13T13:23:12.4500000-03:00,4.141000000E+001,8.009966647E-004,5.612160336E-006,2.368999860E-003,8.674682242E+002,-1.411136705E-003,6.054813508E-003,2.372800586E-003
2017-06-13T13:23:12.5500000-03:00,4.151000000E+001,9.187209814E-004,8.989903742E-006,2.998316818E-003,8.672360118E+002,-1.448000548E-003,8.430881426E-003,2.972385202E-003
2017-06-13T13:23:12.6500000-03:00,4.161000000E+001,1.289240693E-003,8.384735603E-006,2.895640793E-003,8.672647411E+002,-1.388413017E-003,8.673073724E-003,3.019145554E-003
2017-06-13T13:23:12.7500000-03:00,4.171000000E+001,1.516128213E-003,7.864315979E-006,2.804338778E-003,8.672147970E+002,-1.059336355E-003,8.434120566E-003,3.047810337E-003
2017-06-13T13:23:12.8500000-03:00,4.181000000E+001,1.129352151E-003,5.942491385E-006,2.437722582E-003,8.672596601E+002,-1.339883893E-003,6.537009031E-003,2.560791059E-003
2017-06-13T13:23:12.9500000-03:00,4.191000000E+001,8.501847777E-004,1.019915109E-005,3.193610980E-003,8.671960774E+002,-1.819891622E-003,8.761188015E-003,3.128694015E-003
2017-06-13T13:23:13.0500000-03:00,4.201000000E+001,1.596830685E-003,9.196814814E-006,3.032625070E-003,8.672449915E+002,-1.904925099E-003,9.105316363E-003,3.274876293E-003
2017-06-13T13:23:13.1500000-03:00,4.211000000E+001,7.828379894E-004,1.323662021E-005,3.638216625E-003,8.671560646E+002,-3.133608028E-003,9.454968385E-003,3.518340511E-003
2017-06-13T13:23:13.2500000-03:00,4.221000000E+001,1.465118935E-003,9.802336993E-006,3.130868409E-003,8.674108358E+002,-8.159585414E-004,9.516511112E-003,3.295415290E-003
2017-06-13T13:23:13.3500000-03:00,4.231000000E+001,1.367102796E-003,7.657772667E-006,2.767268087E-003,8.673821523E+002,-1.440756489E-003,7.677270565E-003,2.945484526E-003
2017-06-13T13:23:13.4500000-03:00,4.241000000E+001,1.111820263E-003,1.121423727E-005,3.348766529E-003,8.671964283E+002,-1.531290007E-003,9.185484610E-003,3.347290725E-003
2017-06-13T13:23:13.5500000-03:00,4.251000000E+001,9.320224606E-004,8.915460680E-006,2.985876870E-003,8.672235154E+002,-2.173716901E-003,8.487417363E-003,2.965386957E-003
2017-06-13T13:23:13.6500000-03:00,4.261000000E+001,4.857135581E-004,5.955784959E-006,2.440447696E-003,8.672411688E+002,-2.666161396E-003,6.049614865E-003,2.351584303E-003
2017-06-13T13:23:13.7500000-03:00,4.271000000E+001,1.376727263E-003,1.015063723E-005,3.186006470E-003,8.672342661E+002,-2.389734145E-003,9.270364419E-003,3.304264911E-003
2017-06-13T13:23:13.8500000-03:00,4.281000000E+001,9.941366217E-004,1.218057494E-005,3.490068043E-003,8.672982151E+002,-2.224972472E-003,9.352999739E-003,3.437366048E-003
2017-06-13T13:23:13.9500000-03:00,4.291000000E+001,1.137748741E-003,8.173709915E-006,2.858970079E-003,8.673140581E+002,-1.194861601E-003,8.327960037E-003,2.925746421E-003
2017-06-13T13:23:14.0500000-03:00,4.301000000E+001,9.735619953E-004,6.735919601E-006,2.595365023E-003,8.672391545E+002,-1.594536589E-003,6.903644651E-003,2.633497114E-003
2017-06-13T13:23:14.1500000-03:00,4.311000000E+001,1.292840178E-004,8.392899155E-006,2.897050078E-003,8.671135804E+002,-2.633786527E-003,7.486447692E-003,2.734423004E-003
2017-06-13T13:23:14.2500000-03:00,4.321000000E+001,1.614661629E-003,1.243527545E-005,3.526368592E-003,8.671870475E+002,-1.670261845E-003,1.006890647E-002,3.696039820E-003
2017-06-13T13:23:14.3500000-03:00,4.331000000E+001,1.309735565E-003,1.120237506E-005,3.346994930E-003,8.673162263E+002,-1.142918947E-003,1.005633455E-002,3.416588060E-003
2017-06-13T13:23:14.4500000-03:00,4.341000000E+001,1.350111681E-003,9.256941210E-006,3.042522179E-003,8.672791691E+002,-1.805408159E-003,8.580760099E-003,3.170361767E-003
2017-06-13T13:23:14.5500000-03:00,4.351000000E+001,1.170630048E-003,8.003475398E-006,2.829041427E-003,8.673340705E+002,-1.057852525E-003,8.361320943E-003,2.912829391E-003
2017-06-13T13:23:14.6500000-03:00,4.361000000E+001,5.457407145E-004,6.730076805E-006,2.594239157E-003,8.673466238E+002,-2.034124685E-003,6.706747692E-003,2.506017442E-003
2017-06-13T13:23:14.7500000-03:00,4.371000000E+001,1.472176295E-003,7.035270557E-006,2.652408445E-003,8.673402259E+002,-9.356097435E-004,8.073297329E-003,2.901874717E-003
2017-06-13T13:23:14.8500000-03:00,4.381000000E+001,1.298928630E-003,9.165535433E-006,3.027463531E-003,8.672040196E+002,-1.760202344E-003,8.706352673E-003,3.135978028E-003
2017-06-13T13:23:14.9500000-03:00,4.391000000E+001,1.393970683E-003,1.214507681E-005,3.484978738E-003,8.673312161E+002,-2.306251321E-003,9.975720197E-003,3.569142487E-003
2017-06-13T13:23:15.0500000-03:00,4.401000000E+001,2.311454219E-003,8.014827456E-006,2.831047060E-003,8.672582251E+002,-3.336429363E-004,9.486280382E-003,3.530879732E-003
2017-06-13T13:23:15.1500000-03:00,4.411000000E+001,7.493237790E-004,1.186434246E-005,3.444465482E-003,8.672166221E+002,-4.511725623E-003,8.259096183E-003,3.332801871E-003
2017-06-13T13:23:15.2500000-03:00,4.421000000E+001,7.262753336E-004,1.147362298E-005,3.387273679E-003,8.673117542E+002,-1.339775044E-003,9.270160459E-003,3.275095699E-003
2017-06-13T13:23:15.3500000-03:00,4.431000000E+001,1.092876515E-003,8.616019333E-006,2.935305663E-003,8.671960280E+002,-2.394707175E-003,8.293534629E-003,2.975409708E-003
2017-06-13T13:23:15.4500000-03:00,4.441000000E+001,1.352327617E-003,1.034283121E-005,3.216027240E-003,8.673731475E+002,-1.846953179E-003,9.004742838E-003,3.320002669E-003
2017-06-13T13:23:15.5500000-03:00,4.451000000E+001,4.470702746E-004,8.708322220E-006,2.950986652E-003,8.673402694E+002,-2.324013971E-003,7.305654231E-003,2.817907502E-003
2017-06-13T13:23:15.6500000-03:00,4.461000000E+001,7.277954719E-004,1.006400899E-005,3.172382226E-003,8.672612462E+002,-2.769833198E-003,8.246343583E-003,3.078225466E-003
2017-06-13T13:23:15.7500000-03:00,4.471000000E+001,6.938540157E-004,8.523240878E-006,2.919459004E-003,8.672493825E+002,-1.774852979E-003,7.805293892E-003,2.838599568E-003
2017-06-13T13:23:15.8500000-03:00,4.481000000E+001,3.157971272E-005,1.408791497E-005,3.753387133E-003,8.672289080E+002,-3.207600908E-003,9.433323517E-003,3.538868232E-003
2017-06-13T13:23:15.9500000-03:00,4.491000000E+001,1.444185471E-003,7.315500384E-006,2.704718171E-003,8.673581366E+002,-1.699660555E-003,7.091687061E-003,2.930586747E-003
2017-06-13T13:23:16.0500000-03:00,4.501000000E+001,1.800494403E-003,7.747537598E-006,2.783439886E-003,8.673165878E+002,-6.872976082E-004,8.777128533E-003,3.182527326E-003
2017-06-13T13:23:16.1500000-03:00,4.511000000E+001,1.015378030E-003,8.373078249E-006,2.893627179E-003,8.671826582E+002,-1.206278102E-003,8.398852311E-003,2.910966981E-003
2017-06-13T13:23:16.2500000-03:00,4.521000000E+001,1.646582312E-003,6.107979802E-006,2.471432743E-003,8.672178966E+002,-1.871286950E-004,8.091625758E-003,2.853164680E-003
2017-06-13T13:23:16.3500000-03:00,4.531000000E+001,1.243124844E-003,4.762864925E-006,2.182398892E-003,8.673129032E+002,-1.303251833E-003,6.462144665E-003,2.403958629E-003
2017-06-13T13:23:16.4500000-03:00,4.541000000E+001,1.014697341E-003,7.111177831E-006,2.666679177E-003,8.673445397E+002,-2.142138779E-003,6.868373603E-003,2.711209630E-003
2017-06-13T13:23:16.5500000-03:00,4.551000000E+001,1.237799574E-003,3.504509562E-006,1.872033537E-003,8.672771898E+002,1.555704366E-004,6.161942147E-003,2.155752165E-003
2017-06-13T13:23:16.6500000-03:00,4.561000000E+001,4.931723055E-004,6.522859721E-006,2.553988982E-003,8.672091676E+002,-3.112398088E-003,5.737638567E-003,2.457908959E-003
2017-06-13T13:23:16.7500000-03:00,4.571000000E+001,8.184099877E-004,7.938723316E-006,2.817574012E-003,8.672449069E+002,-1.950205537E-003,7.897769101E-003,2.779647074E-003
2017-06-13T13:23:16.8500000-03:00,4.581000000E+001,9.222160014E-004,8.987665089E-006,2.997943477E-003,8.671984793E+002,-1.377686858E-003,8.417193778E-003,2.973132689E-003
2017-06-13T13:23:16.9500000-03:00,4.591000000E+001,1.305515438E-003,9.431988137E-006,3.071154203E-003,8.673810478E+002,-1.337082242E-003,8.917639963E-003,3.176217879E-003
2017-06-13T13:23:17.0500000-03:00,4.601000000E+001,1.099991025E-003,9.171734059E-006,3.028487091E-003,8.672726582E+002,-1.812280272E-003,8.304030634E-003,3.059841949E-003
2017-06-13T13:23:17.1500000-03:00,4.611000000E+001,1.674468074E-003,6.927194460E-006,2.631956394E-003,8.674601308E+002,-2.486788041E-004,8.300223388E-003,2.993551322E-003
2017-06-13T13:23:17.2500000-03:00,4.621000000E+001,1.980441975E-003,9.555037826E-006,3.091122422E-003,8.672566563E+002,-8.204259211E-004,9.646765888E-003,3.523566002E-003
2017-06-13T13:23:17.3500000-03:00,4.631000000E+001,1.694267044E-003,1.107155545E-005,3.327394694E-003,8.673576400E+002,-9.714799817E-004,1.006417163E-002,3.565378443E-003
2017-06-13T13:23:17.4500000-03:00,4.641000000E+001,1.245230816E-003,3.765653825E-006,1.940529264E-003,8.673338733E+002,-2.096677053E-004,6.283267867E-003,2.213108138E-003
2017-06-13T13:23:17.5500000-03:00,4.651000000E+001,1.113007445E-003,8.993079077E-006,2.998846291E-003,8.671391471E+002,-1.057394664E-003,8.682359941E-003,3.038524912E-003
2017-06-13T13:23:17.6500000-03:00,4.661000000E+001,9.982200508E-004,8.522290948E-006,2.919296310E-003,8.672727505E+002,-1.497330028E-003,8.298455738E-003,2.927765872E-003
2017-06-13T13:23:17.7500000-03:00,4.671000000E+001,1.212962923E-003,8.362568493E-006,2.891810591E-003,8.673565695E+002,-1.276091090E-003,8.409575559E-003,2.984069917E-003
2017-06-13T13:23:17.8500000-03:00,4.681000000E+001,1.732185337E-003,8.259696847E-006,2.873968832E-003,8.673343414E+002,-7.417210145E-004,9.024647996E-003,3.215963121E-003
2017-06-13T13:23:17.9500000-03:00,4.691000000E+001,1.430950622E-003,1.245575579E-005,3.529271284E-003,8.672645479E+002,-1.929979655E-003,1.010984648E-002,3.622071591E-003
2017-06-13T13:23:18.0500000-03:00,4.701000000E+001,1.315790083E-004,1.024315367E-005,3.200492723E-003,8.672430563E+002,-2.370678587E-003,8.104517125E-003,3.020320930E-003
2017-06-13T13:23:18.1500000-03:00,4.711000000E+001,1.878535456E-003,1.134223383E-005,3.367823307E-003,8.673736542E+002,-8.295612060E-004,1.018015947E-002,3.689292762E-003
2017-06-13T13:23:18.2500000-03:00,4.721000000E+001,1.248158021E-003,1.011836088E-005,3.180937107E-003,8.672798999E+002,-2.067238325E-003,9.024159983E-003,3.248383753E-003
2017-06-13T13:23:18.3500000-03:00,4.731000000E+001,1.286931679E-003,8.024679058E-006,2.832786448E-003,8.671744796E+002,-1.345530967E-003,7.660736796E-003,2.964665444E-003
2017-06-13T13:23:18.4500000-03:00,4.741000000E+001,5.380513661E-004,1.369740121E-005,3.701000028E-003,8.671852825E+002,-3.228308167E-003,9.540642612E-003,3.530576017E-003
2017-06-13T13:23:18.5500000-03:00,4.751000000E+001,1.211738738E-003,5.895460345E-006,2.428056907E-003,8.672308349E+002,-2.102700993E-003,6.740813144E-003,2.590119681E-003
2017-06-13T13:23:18.6500000-03:00,4.761000000E+001,1.381760343E-003,9.085339316E-006,3.014189662E-003,8.671619449E+002,-1.223973697E-003,8.703061379E-003,3.159923863E-003
2017-06-13T13:23:18.7500000-03:00,4.771000000E+001,1.336177099E-003,8.918952974E-006,2.986461614E-003,8.671406078E+002,-8.431893075E-004,8.733998984E-003,3.116621157E-003
2017-06-13T13:23:18.8500000-03:00,4.781000000E+001,1.547590831E-003,8.581700899E-006,2.929454027E-003,8.674625723E+002,-1.188315218E-003,8.823296987E-003,3.165946297E-003
2017-06-13T13:23:18.9500000-03:00,4.791000000E+001,1.486964782E-003,1.024229150E-005,3.200358026E-003,8.671036178E+002,-2.477272879E-003,9.018715471E-003,3.363825704E-003
2017-06-13T13:23:19.0500000-03:00,4.801000000E+001,1.236978255E-003,7.500349825E-006,2.738676656E-003,8.674552189E+002,-2.060628496E-003,7.624776103E-003,2.863056553E-003
2017-06-13T13:23:19.1500000-03:00,4.811000000E+001,9.144452431E-004,7.021096238E-006,2.649735126E-003,8.672754782E+002,-1.326547237E-003,7.499052677E-003,2.660297828E-003
2017-06-13T13:23:19.2500000-03:00,4.821000000E+001,1.171120381E-003,1.105942145E-005,3.325570846E-003,8.671759893E+002,-1.970910002E-003,9.178035893E-003,3.346956795E-003
2017-06-13T13:23:19.3500000-03:00,4.831000000E+001,1.816845682E-003,9.584071289E-006,3.095815125E-003,8.673354822E+002,-1.194700017E-003,9.571124800E-003,3.438037625E-003
2017-06-13T13:23:19.4500000-03:00,4.841000000E+001,3.970438548E-004,1.090991268E-005,3.303015694E-003,8.672416174E+002,-2.066432731E-003,8.626679890E-003,3.139322216E-003
